transfer_budget,salary_budget,feasible,team_index,GF_index,GA_index,GK,CB1,CB2,CB3,CM1,CM2,CM3,CM4,CM5,ST1,ST2
20000000,36000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,37000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,38000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,39000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,40000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,41000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,42000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,43000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,44000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,45000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,46000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,47000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,48000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,49000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,50000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,51000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,52000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,53000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,54000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,55000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,56000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,57000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,58000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,59000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,60000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,61000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,62000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,63000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Supachok Sarachat
20000000,64000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,65000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,66000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,67000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,68000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,69000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,70000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,71000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,72000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,73000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,74000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,75000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,76000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,77000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,78000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,79000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,80000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,81000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,82000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,83000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,84000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,85000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,86000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,87000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,88000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,89000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,90000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,91000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,92000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,93000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,94000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,95000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,96000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,97000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,98000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,99000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,100000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
20000000,999999999,True,2.32,5.75,3.43,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Khuất Văn Khang,Nguyễn Văn Trường,Nguyễn Văn Tùng,Nguyễn Xuân Son,Cristiano Ronaldo
25000000,1000000,True,1.16,4.92,3.76,Đặng Văn Lâm,Trần Đình Trọng,Khuất Văn Khang,Nguyễn Quốc Việt,Lương Xuân Trường,Dụng Quang Nho,Nguyễn Đình Bắc,Nguyễn Văn Trường,Nguyễn Thanh Bình,Nhâm Mạnh Dũng,Nguyễn Văn Tùng
25000000,2000000,True,2.0,5.42,3.42,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phan Tuấn Tài,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Đình Bắc,Nguyễn Xuân Son,Phạm Tuấn Hải
25000000,3000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
25000000,4000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Nicholas Mickelson,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
25000000,5000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Nguyễn Hoàng Đức,Phạm Tuấn Hải,Nicholas Mickelson,Nguyễn Đình Bắc,Khuất Văn Khang,Nguyễn Xuân Son,Supachok Sarachat
25000000,6000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
25000000,7000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
25000000,8000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
25000000,9000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
25000000,10000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
25000000,11000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
25000000,12000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
25000000,13000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
25000000,14000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
25000000,15000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
25000000,16000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
25000000,17000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
25000000,18000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
25000000,19000000,True,2.04,5.49,3.44,Đặng Văn Lâm,Nguyễn Quốc Việt,Nguyễn Công Phượng,Nhâm Mạnh Dũng,Phạm Tuấn Hải,Nguyễn Hoàng Đức,Nguyễn Đình Bắc,Khuất Văn Khang,Nicholas Mickelson,Nguyễn Xuân Son,Supachok Sarachat
